['18520909', '26.5N', '89.6W', '70']
['18520909', '26.6N', '88.8W', '70']
['18520909', '26.6N', '88.1W', '70']
['18520910', '26.8N', '87.4W', '70']
['18520910', '26.9N', '86.6W', '70']
['18520910', '27.1N', '86.1W', '70']
['18520910', '27.3N', '85.6W', '70']
['18520911', '27.5N', '85.1W', '70']
['18520911', '27.7N', '84.6W', '70']
['18520911', '27.8N', '84.0W', '70']
['18520911', '27.9N', '83.4W', '70']
['18520912', '28.0N', '82.8W', '70']
['18520912', '28.1N', '82.2W', '60']
['18520912', '28.2N', '81.5W', '50']
['18520912', '28.5N', '80.5W', '50']
['18520913', '29.2N', '79.0W', '60']
['18520913', '30.4N', '77.0W', '70']
['18520913', '32.0N', '74.5W', '70']
['18520913', '34.0N', '71.5W', '70']
['18520922', '16.1N', '58.5W', '50']
['18520922', '16.4N', '59.1W', '50']
['18520922', '16.7N', '59.7W', '50']
['18520922', '17.0N', '60.3W', '50']
['18520923', '17.4N', '61.2W', '60']
['18520923', '17.7N', '62.2W', '60']
['18520923', '18.1N', '63.1W', '70']
['18520923', '18.4N', '63.7W', '70']
['18520924', '18.7N', '64.3W', '70']
['18520924', '18.9N', '65.0W', '70']
['18520924', '19.1N', '65.8W', '70']
['18520924', '19.2N', '66.6W', '70']
['18520925', '19.5N', '67.4W', '80']
['18520925', '19.7N', '68.1W', '80']
['18520925', '19.9N', '68.8W', '80']
['18520925', '20.0N', '69.6W', '80']
['18520926', '20.1N', '70.3W', '80']
['18520926', '20.4N', '70.9W', '80']
['18520926', '20.7N', '71.6W', '80']
['18520926', '21.0N', '72.1W', '80']
['18520927', '21.4N', '73.0W', '80']
['18520927', '21.9N', '73.6W', '80']
['18520927', '22.5N', '74.0W', '80']
['18520927', '23.2N', '74.4W', '80']
['18520928', '23.9N', '74.6W', '80']
['18520928', '24.6N', '74.6W', '80']
['18520928', '25.4N', '74.5W', '80']
['18520928', '26.5N', '74.0W', '80']
['18520929', '27.4N', '73.5W', '80']
['18520929', '28.2N', '72.9W', '80']
['18520929', '29.0N', '72.3W', '80']
['18520929', '30.2N', '71.5W', '80']
['18520930', '31.6N', '70.5W', '70']
['18520930', '32.7N', '69.6W', '70']
['18520930', '33.8N', '69.1W', '70']
['18520930', '34.9N', '68.6W', '70']
['18521006', '17.0N', '73.8W', '90']
['18521006', '17.1N', '75.0W', '90']
['18521006', '17.2N', '76.3W', '90']
['18521006', '17.2N', '77.8W', '90']
['18521007', '17.7N', '79.6W', '90']
['18521007', '18.2N', '81.5W', '90']
['18521007', '18.7N', '83.1W', '90']
['18521007', '19.5N', '84.4W', '90']
['18521008', '20.4N', '85.5W', '90']
['18521008', '21.2N', '86.4W', '90']
['18521008', '22.4N', '86.9W', '90']
['18521008', '24.0N', '86.8W', '90']
['18521009', '25.6N', '86.4W', '90']
['18521009', '26.9N', '85.9W', '90']
['18521009', '28.0N', '85.5W', '90']
['18521009', '29.2N', '84.9W', '90']
['18521009', '29.9N', '84.4W', '90']
['18521010', '30.5N', '83.9W', '80']
['18521010', '31.8N', '82.8W', '60']
['18521010', '33.0N', '81.1W', '50']
['18521010', '34.0N', '79.5W', '50']
['18521011', '35.0N', '77.0W', '50']
['18521011', '36.0N', '74.0W', '50']
['18521011', '38.0N', '70.0W', '60']
['18521011', '40.0N', '66.0W', '60']
['18530805', '32.5N', '69.0W', '50']
['18530810', '12.0N', '60.0W', '40']
['18530830', '12.1N', '23.2W', '40']
['18530830', '12.3N', '25.1W', '40']
['18530830', '12.5N', '27.0W', '40']
['18530830', '12.8N', '28.9W', '40']
['18530831', '13.0N', '30.9W', '50']
['18530831', '13.3N', '33.0W', '50']
['18530831', '13.6N', '35.0W', '60']
['18530831', '13.9N', '36.8W', '60']
['18530901', '14.2N', '38.5W', '70']
['18530901', '14.6N', '40.5W', '70']
['18530901', '14.9N', '42.3W', '80']
['18530901', '15.2N', '43.9W', '80']
['18530902', '15.7N', '45.7W', '90']
['18530902', '16.2N', '47.3W', '90']
['18530902', '16.7N', '49.0W', '100']
['18530902', '17.4N', '51.0W', '110']
['18530903', '18.2N', '52.8W', '120']
['18530903', '19.1N', '54.6W', '130']
['18530903', '19.7N', '56.2W', '130']
['18530903', '20.7N', '58.0W', '130']
['18530904', '21.2N', '59.9W', '120']
['18530904', '22.0N', '61.8W', '120']
['18530904', '22.7N', '63.7W', '120']
['18530904', '23.4N', '65.3W', '120']
['18530905', '24.2N', '67.1W', '120']
['18530905', '25.0N', '68.6W', '120']
['18530905', '25.8N', '70.1W', '120']
['18530905', '26.6N', '71.1W', '120']
['18530906', '27.3N', '72.0W', '120']
['18530906', '28.2N', '72.9W', '120']
['18530906', '29.1N', '73.5W', '120']
['18530906', '30.2N', '74.0W', '120']
['18530907', '31.2N', '74.3W', '110']
['18530907', '32.5N', '74.1W', '110']
['18530907', '33.7N', '73.9W', '100']
['18530907', '34.9N', '72.9W', '100']
['18530908', '36.0N', '71.6W', '100']
['18530908', '36.8N', '69.9W', '100']
['18530908', '37.5N', '67.9W', '100']
['18530908', '38.2N', '65.4W', '100']
['18530909', '39.0N', '62.3W', '100']
['18530909', '39.9N', '59.4W', '90']
['18530909', '40.8N', '56.8W', '80']
['18530909', '41.9N', '53.4W', '70']
['18530910', '42.9N', '49.5W', '70']
['18530910', '43.9N', '45.5W', '70']
['18530910', '45.0N', '41.2W', '70']
['18530910', '46.2N', '36.2W', '70']
['18530908', '37.0N', '53.0W', '100']
['18530908', '38.0N', '51.0W', '100']
['18530908', '39.0N', '49.0W', '100']
['18530908', '40.0N', '46.8W', '100']
['18530909', '41.3N', '44.0W', '100']
['18530909', '42.5N', '41.5W', '100']
['18530909', '43.4N', '39.3W', '100']
['18530909', '44.5N', '37.2W', '100']
['18530910', '45.5N', '34.7W', '100']
['18530910', '46.3N', '32.3W', '100']
['18530910', '47.0N', '30.0W', '90']
['18530910', '48.0N', '27.5W', '90']
['18530921', '20.0N', '95.0W', '50']
['18530926', '25.8N', '62.0W', '50']
['18530926', '27.4N', '62.5W', '50']
['18530926', '29.0N', '62.9W', '50']
['18530926', '30.6N', '63.2W', '50']
['18530927', '32.9N', '62.6W', '60']
['18530927', '34.8N', '61.3W', '60']
['18530927', '36.0N', '59.8W', '70']
['18530927', '36.7N', '58.4W', '70']
['18530928', '36.8N', '57.4W', '70']
['18530928', '36.3N', '56.7W', '70']
['18530928', '35.5N', '56.9W', '70']
['18530928', '35.5N', '57.0W', '70']
['18530929', '35.4N', '57.2W', '70']
['18530929', '35.3N', '57.4W', '70']
['18530929', '35.3N', '57.7W', '70']
['18530929', '35.4N', '57.9W', '70']
['18530930', '35.5N', '58.1W', '70']
['18530930', '35.5N', '58.2W', '70']
['18530930', '35.8N', '58.3W', '70']
['18530930', '36.3N', '58.0W', '70']
['18531001', '37.0N', '57.5W', '70']
['18531001', '38.0N', '56.8W', '70']
['18530928', '15.0N', '37.0W', '50']
['18531019', '27.5N', '78.5W', '70']
['18531019', '28.0N', '78.9W', '70']
['18531019', '28.5N', '79.3W', '80']
['18531019', '28.9N', '79.6W', '80']
['18531020', '29.3N', '79.9W', '80']
['18531020', '29.7N', '80.2W', '80']
['18531020', '30.0N', '80.5W', '90']
['18531020', '30.3N', '80.7W', '90']
['18531021', '30.6N', '80.9W', '90']
['18531021', '30.9N', '80.9W', '90']
['18531021', '31.3N', '80.6W', '80']
['18531021', '31.7N', '80.1W', '80']
['18531022', '32.1N', '79.4W', '80']
['18531022', '32.5N', '78.5W', '80']
['18540625', '26.0N', '92.5W', '60']
['18540625', '26.0N', '93.0W', '60']
['18540625', '26.0N', '93.5W', '70']
['18540625', '26.0N', '94.0W', '70']
['18540626', '26.0N', '94.7W', '70']
['18540626', '26.1N', '95.7W', '70']
['18540626', '26.2N', '97.0W', '70']
['18540626', '26.4N', '98.5W', '50']
['18540627', '26.8N', '100.0W', '40']
['18540627', '27.4N', '101.5W', '40']
['18540627', '28.0N', '103.0W', '40']
['18540823', '33.0N', '55.0W', '60']
['18540907', '26.4N', '76.6W', '110']
['18540907', '27.2N', '77.6W', '110']
['18540907', '28.0N', '78.6W', '110']
['18540907', '28.8N', '79.6W', '110']
['18540908', '29.6N', '80.3W', '110']
['18540908', '30.4N', '80.6W', '110']
['18540908', '31.1N', '80.9W', '100']
['18540908', '31.6N', '81.1W', '100']
['18540908', '31.7N', '81.1W', '100']
['18540909', '32.0N', '81.3W', '80']
['18540909', '32.5N', '81.5W', '70']
['18540909', '33.2N', '81.5W', '60']
['18540909', '34.3N', '80.5W', '50']
['18540910', '35.5N', '78.1W', '40']
['18540910', '36.8N', '75.9W', '40']
['18540910', '37.8N', '74.0W', '50']
['18540910', '38.4N', '71.9W', '60']
['18540911', '38.8N', '69.5W', '70']
['18540911', '39.0N', '67.3W', '80']
['18540911', '39.4N', '65.0W', '90']
['18540911', '39.5N', '61.8W', '90']
['18540912', '39.8N', '58.3W', '90']
['18540912', '40.0N', '55.1W', '90']
['18540912', '40.0N', '52.0W', '80']
['18540912', '40.2N', '48.0W', '80']
['18540918', '28.2N', '93.6W', '90']
['18540918', '28.4N', '94.1W', '90']
['18540918', '28.6N', '94.6W', '90']
['18540918', '28.8N', '95.1W', '90']
['18540918', '28.9N', '95.3W', '90']
['18540919', '29.0N', '95.6W', '80']
['18540919', '29.2N', '96.1W', '70']
['18540919', '29.4N', '96.5W', '60']
['18540919', '29.7N', '96.6W', '60']
['18540920', '30.0N', '96.4W', '50']
['18540920', '30.3N', '96.0W', '40']
['18541020', '25.0N', '67.6W', '50']
['18541020', '25.8N', '67.6W', '50']
['18541020', '26.7N', '67.6W', '50']
['18541020', '27.6N', '67.5W', '50']
['18541021', '28.6N', '67.3W', '60']
['18541021', '29.5N', '67.0W', '60']
['18541021', '30.3N', '66.6W', '60']
['18541021', '31.5N', '65.6W', '60']
['18541022', '32.4N', '64.3W', '60']
['18541022', '33.0N', '62.8W', '60']
['18541022', '33.5N', '61.0W', '50']
['18541022', '34.2N', '58.7W', '50']
['18550806', '22.2N', '98.0W', '90']
['18550810', '44.0N', '42.0W', '90']
['18550810', '46.0N', '39.0W', '90']
['18550810', '48.0N', '36.0W', '90']
['18550810', '50.0N', '32.5W', '90']
['18550811', '52.0N', '29.0W', '90']
['18550811', '54.0N', '24.0W', '90']
['18550811', '12.5N', '83.0W', '70']
['18550824', '12.0N', '55.9W', '50']
['18550824', '12.0N', '57.1W', '50']
['18550824', '12.1N', '58.3W', '50']
['18550824', '12.3N', '59.5W', '50']
['18550825', '12.8N', '60.7W', '60']
['18550825', '13.5N', '61.9W', '60']
['18550825', '14.1N', '62.8W', '60']
['18550825', '14.8N', '63.7W', '60']
['18550826', '15.6N', '64.4W', '60']
['18550826', '16.4N', '65.4W', '60']
['18550826', '17.1N', '66.5W', '60']
['18550826', '17.7N', '67.9W', '60']
['18550827', '18.4N', '69.5W', '50']
['18550827', '19.2N', '71.1W', '50']
['18550827', '19.5N', '72.3W', '40']
['18550827', '19.7N', '73.6W', '40']
['18550915', '26.7N', '89.1W', '70']
['18550915', '27.1N', '89.1W', '80']
['18550915', '27.5N', '89.3W', '90']
['18550915', '28.1N', '89.4W', '100']
['18550916', '28.8N', '89.5W', '110']
['18550916', '29.2N', '89.5W', '110']
['18550916', '29.6N', '89.5W', '110']
['18550916', '30.2N', '89.4W', '100']
['18550916', '31.0N', '89.1W', '70']
['18550917', '32.0N', '88.8W', '50']
['18550917', '33.0N', '88.3W', '40']
['18560809', '25.0N', '83.9W', '70']
['18560809', '25.7N', '85.1W', '80']
['18560809', '26.3N', '86.5W', '90']
['18560809', '27.0N', '87.8W', '100']
['18560810', '27.7N', '89.1W', '110']
['18560810', '28.2N', '89.8W', '120']
['18560810', '28.7N', '90.5W', '130']
['18560810', '29.2N', '91.1W', '130']
['18560811', '29.7N', '91.6W', '110']
['18560811', '30.0N', '91.8W', '80']
['18560811', '30.3N', '91.9W', '60']
['18560811', '30.6N', '91.8W', '50']
['18560812', '30.9N', '91.6W', '40']
['18560812', '31.3N', '91.0W', '40']
['18560813', '12.1N', '56.1W', '70']
['18560813', '12.1N', '57.3W', '70']
['18560813', '12.1N', '58.5W', '70']
['18560813', '12.1N', '60.1W', '70']
['18560814', '12.1N', '61.8W', '70']
['18560814', '12.1N', '63.2W', '70']
['18560814', '12.1N', '64.5W', '70']
['18560814', '12.1N', '65.6W', '70']
['18560819', '32.5N', '75.5W', '50']
['18560819', '33.8N', '76.0W', '50']
['18560819', '34.8N', '76.4W', '50']
['18560819', '35.0N', '76.5W', '50']
['18560819', '36.0N', '76.3W', '50']
['18560820', '37.0N', '76.0W', '50']
['18560820', '38.0N', '75.3W', '50']
['18560820', '39.0N', '74.3W', '50']
['18560820', '39.8N', '73.0W', '50']
['18560821', '40.4N', '71.5W', '50']
['18560821', '40.8N', '69.5W', '50']
['18560821', '41.0N', '67.0W', '50']
['18560821', '23.0N', '82.5W', '50']
['18560825', '21.0N', '69.8W', '70']
['18560825', '21.0N', '70.8W', '70']
['18560825', '21.1N', '71.9W', '70']
['18560825', '21.2N', '72.8W', '70']
['18560826', '21.6N', '73.9W', '70']
['18560826', '21.7N', '74.8W', '70']
['18560826', '22.0N', '75.9W', '80']
['18560826', '22.2N', '76.6W', '80']
['18560827', '22.4N', '77.6W', '80']
['18560827', '22.6N', '78.6W', '80']
['18560827', '22.7N', '79.5W', '90']
['18560827', '22.7N', '80.6W', '80']
['18560828', '22.9N', '81.6W', '80']
['18560828', '23.0N', '82.9W', '90']
['18560828', '23.2N', '84.0W', '90']
['18560828', '23.6N', '84.6W', '90']
['18560829', '23.9N', '85.1W', '90']
['18560829', '24.2N', '85.6W', '90']
['18560829', '24.7N', '86.4W', '90']
['18560829', '24.9N', '86.8W', '90']
['18560830', '25.2N', '87.1W', '100']
['18560830', '25.6N', '87.3W', '100']
['18560830', '26.2N', '87.4W', '100']
['18560830', '27.5N', '87.3W', '100']
['18560831', '28.9N', '86.6W', '90']
['18560831', '30.2N', '85.9W', '90']
['18560831', '31.1N', '84.8W', '70']
['18560831', '32.2N', '83.3W', '60']
['18560901', '33.0N', '81.6W', '50']
['18560901', '34.0N', '79.6W', '50']
['18560901', '34.7N', '77.9W', '50']
['18560901', '35.5N', '75.3W', '50']
['18560902', '36.3N', '72.8W', '50']
['18560902', '36.8N', '70.0W', '50']
['18560902', '37.2N', '67.3W', '50']
['18560902', '37.7N', '64.6W', '50']
['18560903', '38.2N', '61.8W', '50']
['18560903', '38.8N', '58.6W', '50']
['18560903', '39.0N', '56.0W', '50']
['18560903', '39.5N', '52.3W', '50']
['18560918', '32.0N', '48.8W', '50']
['18560918', '32.5N', '48.9W', '50']
['18560918', '32.9N', '49.0W', '50']
['18560918', '33.5N', '49.3W', '50']
['18560919', '34.5N', '49.8W', '60']
['18560919', '35.2N', '50.5W', '60']
['18560919', '35.6N', '51.0W', '70']
['18560919', '35.8N', '51.4W', '70']
['18560920', '36.0N', '51.7W', '70']
['18560920', '36.1N', '52.0W', '70']
['18560920', '36.2N', '52.3W', '70']
['18560920', '36.3N', '52.4W', '70']
['18560921', '36.4N', '52.5W', '60']
['18560921', '36.5N', '52.6W', '60']
['18560921', '36.5N', '52.7W', '60']
['18560921', '36.5N', '52.8W', '60']
['18560922', '36.5N', '52.9W', '60']
['18560922', '36.5N', '53.0W', '60']
['18560922', '36.5N', '53.0W', '60']
['18560922', '36.5N', '53.0W', '60']
['18570630', '34.0N', '74.5W', '50']
['18570630', '34.5N', '73.8W', '50']
['18570630', '35.0N', '72.6W', '50']
['18570630', '35.2N', '71.4W', '50']
['18570701', '35.4N', '70.1W', '50']
['18570701', '35.5N', '68.9W', '50']
['18570701', '35.8N', '67.6W', '50']
['18570701', '36.0N', '66.0W', '50']
['18570906', '26.5N', '73.0W', '40']
['18570907', '26.7N', '72.8W', '40']
['18570907', '26.9N', '72.6W', '40']
['18570907', '27.2N', '72.4W', '50']
['18570907', '27.5N', '72.3W', '50']
['18570908', '27.7N', '72.5W', '50']
['18570908', '27.9N', '72.7W', '50']
['18570908', '28.1N', '72.9W', '60']
['18570908', '28.3N', '73.0W', '60']
['18570909', '28.7N', '73.6W', '60']
['18570909', '29.1N', '74.2W', '70']
['18570909', '29.5N', '74.7W', '70']
['18570909', '29.9N', '75.3W', '70']
['18570910', '30.2N', '75.8W', '70']
['18570910', '30.5N', '76.2W', '70']
['18570910', '30.7N', '76.7W', '80']
['18570910', '31.0N', '77.1W', '80']
['18570911', '31.2N', '77.4W', '90']
['18570911', '31.5N', '77.7W', '90']
['18570911', '31.7N', '78.0W', '90']
['18570911', '32.1N', '78.2W', '90']
['18570912', '32.3N', '78.2W', '90']
['18570912', '32.5N', '78.3W', '90']
['18570912', '32.8N', '78.3W', '90']
['18570912', '33.3N', '78.3W', '90']
['18570913', '33.9N', '78.0W', '90']
['18570913', '34.5N', '77.5W', '80']
['18570913', '34.9N', '77.1W', '70']
['18570913', '35.5N', '76.5W', '60']
['18570914', '36.0N', '76.2W', '50']
['18570914', '36.3N', '75.8W', '50']
['18570914', '36.5N', '74.9W', '50']
['18570914', '36.8N', '73.5W', '60']
['18570915', '37.6N', '71.8W', '60']
['18570915', '38.5N', '69.8W', '70']
['18570915', '39.4N', '67.6W', '80']
['18570915', '40.3N', '65.2W', '80']
['18570916', '41.2N', '61.7W', '80']
['18570916', '42.1N', '58.9W', '80']
['18570916', '43.0N', '56.0W', '80']
['18570916', '44.0N', '53.0W', '80']
['18570917', '45.0N', '50.0W', '80']
['18570917', '46.0N', '46.0W', '70']
['18570917', '47.0N', '42.0W', '60']
['18570917', '48.0N', '38.0W', '50']
['18570918', '49.0N', '34.0W', '40']
['18570918', '50.0N', '30.0W', '40']
['18570922', '32.5N', '73.5W', '70']
['18570922', '32.5N', '73.5W', '70']
['18570922', '32.5N', '73.5W', '70']
['18570922', '32.5N', '73.5W', '70']
['18570923', '32.5N', '73.5W', '70']
['18570923', '32.5N', '73.5W', '70']
['18570923', '32.5N', '73.5W', '70']
['18570923', '32.5N', '73.5W', '70']
['18570924', '32.5N', '73.5W', '70']
['18570924', '32.5N', '73.5W', '70']
['18570924', '32.5N', '73.5W', '70']
['18570924', '32.5N', '73.5W', '70']
['18570925', '32.5N', '73.5W', '70']
['18570925', '32.5N', '73.5W', '70']
['18570925', '32.5N', '73.5W', '70']
['18570925', '32.5N', '73.5W', '70']
['18570926', '32.5N', '73.5W', '70']
['18570926', '32.5N', '73.5W', '70']
['18570926', '32.5N', '73.5W', '70']
['18570926', '32.5N', '73.5W', '70']
['18570924', '16.0N', '54.7W', '50']
['18570924', '16.0N', '56.2W', '50']
['18570924', '16.0N', '57.7W', '50']
['18570924', '16.0N', '59.2W', '50']
['18570925', '16.0N', '61.1W', '60']
['18570925', '16.0N', '63.0W', '60']
['18570925', '16.0N', '64.6W', '60']
['18570925', '16.0N', '66.8W', '60']
['18570926', '16.0N', '68.5W', '70']
['18570926', '16.0N', '70.3W', '70']
['18570926', '16.1N', '72.1W', '70']
['18570926', '16.2N', '73.9W', '70']
['18570927', '16.6N', '75.8W', '80']
['18570927', '17.0N', '78.0W', '80']
['18570927', '17.7N', '80.1W', '80']
['18570927', '18.2N', '81.4W', '80']
['18570928', '19.0N', '82.9W', '90']
['18570928', '19.7N', '84.1W', '90']
['18570928', '20.2N', '85.3W', '90']
['18570928', '21.0N', '86.5W', '90']
